satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,age,genre,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,frequence_deplacement_Aucun,frequence_deplacement_Frequent,frequence_deplacement_Occasionnel,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,departement_Commercial,departement_Consulting,departement_Ressources Humaines,satisfaction_globale,stagnation_carriere,pression_travail
4,2,4,2,3,3,3,0,0.11,0,0,2,28,2,8,6,45,1,1,21,21,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.2727272727272727,31
1,3,1,3,1,2,3,0,0.13,0,1,3,10,3,1,3,32,0,6,10,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.75,0.3333333333333333,13
2,3,1,3,4,4,3,0,0.14,0,1,2,2,4,0,3,31,0,1,6,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,0.3333333333333333,5
3,1,2,2,2,3,3,0,0.19,0,1,4,4,3,1,2,41,0,6,10,3,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,7
2,3,2,1,2,3,3,1,0.16,0,1,3,8,2,0,0,40,1,2,18,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,12
2,3,1,1,2,4,3,0,0.13,0,3,2,29,1,1,2,24,0,1,6,6,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.2857142857142857,32
3,3,2,2,4,3,3,0,0.14,0,0,3,13,4,0,9,46,0,6,19,10,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6363636363636364,16
4,3,2,3,2,3,3,0,0.16,0,1,3,27,4,0,7,35,0,2,17,7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.875,30
2,3,1,4,2,2,3,0,0.12,0,1,2,16,1,0,8,30,0,1,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,19
3,3,2,2,4,1,3,0,0.11,0,1,3,2,4,0,0,47,0,7,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,5
3,3,3,4,2,2,3,1,0.12,0,1,5,2,3,0,3,46,0,4,13,10,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.5454545454545454,6
2,2,2,1,2,3,3,1,0.13,1,3,3,13,5,2,2,36,0,5,16,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6666666666666666,17
1,1,2,2,2,3,3,0,0.15,1,0,2,1,2,0,0,32,0,6,10,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4
3,3,1,2,3,1,3,0,0.13,0,0,3,4,1,1,2,23,1,1,3,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,7
4,3,2,4,4,2,4,0,0.2,0,0,3,24,1,1,4,31,1,2,9,5,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5,0.6666666666666666,28
4,3,2,4,4,3,3,1,0.15,0,1,2,1,3,5,8,39,0,1,9,9,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.75,0.8,5
4,1,3,3,3,1,3,0,0.13,0,1,2,19,3,0,2,32,0,3,10,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.6,22
2,3,5,2,2,2,3,0,0.14,0,0,3,7,4,12,8,40,0,1,21,21,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.36363636363636365,10
3,1,3,3,3,4,4,0,0.21,0,2,2,4,3,0,3,45,1,4,9,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.25,0.0,8
4,2,1,1,4,3,3,0,0.16,0,0,2,2,4,0,7,30,1,0,10,9,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.7,5
1,3,1,4,4,3,3,0,0.14,0,1,2,10,3,2,1,24,0,0,3,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,13
3,2,1,4,3,2,3,0,0.11,1,1,0,8,3,1,2,30,1,6,6,4,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.4,11
1,3,2,3,3,3,3,0,0.19,0,1,3,5,3,0,2,31,0,1,6,5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.3333333333333333,8
3,3,1,4,3,2,3,0,0.11,0,0,5,8,3,1,4,27,1,1,6,6,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.2857142857142857,11
2,1,1,2,3,3,3,0,0.13,1,0,3,9,3,2,2,29,1,1,2,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.6666666666666666,12
4,4,2,3,4,4,3,1,0.12,0,0,5,1,3,0,2,29,0,8,10,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.75,0.5,5
3,2,3,1,1,3,3,0,0.11,0,1,2,15,2,1,7,30,0,2,12,7,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.875,18
4,4,1,4,1,3,3,1,0.14,0,3,3,2,4,1,2,34,0,0,6,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,6
4,3,2,2,4,2,3,0,0.15,0,0,2,2,3,1,7,33,1,8,13,11,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5833333333333334,5
4,3,2,4,3,4,3,0,0.12,0,0,1,11,4,0,4,49,1,3,8,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.75,0.16666666666666666,14
1,3,3,1,3,2,4,1,0.2,1,0,2,16,3,0,0,33,1,2,11,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.75,0.0,21
3,2,1,2,2,2,3,0,0.14,0,1,4,2,2,0,5,38,1,4,9,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.14285714285714285,5
1,3,3,3,1,3,3,0,0.13,1,3,2,16,4,0,0,31,0,2,10,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,19
4,2,1,1,3,3,3,0,0.13,0,1,2,4,3,0,0,29,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.0,7
3,4,2,3,3,3,3,0,0.16,0,1,3,16,3,1,7,30,0,3,10,7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,19
2,3,1,2,2,3,3,0,0.14,0,0,3,5,4,0,7,32,0,2,12,7,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.875,8
2,1,2,4,3,3,3,1,0.16,0,1,2,18,3,1,0,38,0,3,15,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,22
3,2,1,3,4,3,3,1,0.16,1,1,4,17,3,0,0,43,0,9,6,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,0.0,21
2,3,1,2,2,2,4,0,0.22,0,3,6,12,3,0,4,42,0,8,7,5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,16
3,2,5,1,2,3,3,0,0.12,0,3,2,2,3,0,0,55,0,8,34,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.0,5
4,3,2,2,4,2,3,0,0.15,0,2,2,4,3,1,7,33,0,5,11,9,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.8,7
3,3,1,1,2,3,4,0,0.2,0,2,2,9,4,0,4,41,0,1,5,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,13
4,3,2,3,3,3,3,1,0.14,0,1,3,10,3,0,7,34,0,1,15,15,14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.25,0.875,14
1,2,4,3,4,2,4,1,0.2,0,3,2,1,4,0,2,53,1,4,27,3,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,0.5,6
2,3,1,4,2,3,3,0,0.13,0,0,5,2,3,1,8,43,0,0,10,9,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.75,0.7,5
4,1,2,4,1,3,3,0,0.12,0,0,3,3,2,2,2,34,1,5,6,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6666666666666666,6
2,3,1,2,2,3,3,0,0.13,1,0,3,7,1,1,0,21,0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25,0.0,10
4,2,1,3,2,3,3,0,0.11,0,1,3,6,2,0,4,38,1,1,5,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6666666666666666,9
3,3,1,1,3,3,3,1,0.17,1,0,6,8,1,0,0,22,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,12
1,2,2,4,1,3,3,0,0.14,0,2,3,29,4,5,7,31,1,1,13,12,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25,0.5384615384615384,32
1,3,3,3,4,3,3,0,0.11,0,0,2,3,3,2,2,51,1,2,15,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.75,0.6666666666666666,6
2,2,2,2,1,3,3,0,0.14,0,2,2,9,2,0,3,37,0,1,5,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.3333333333333333,12
3,3,5,4,3,3,3,1,0.17,0,1,3,2,4,2,2,46,0,7,24,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,0.3333333333333333,6
4,3,3,1,4,3,3,1,0.13,0,1,1,10,3,5,7,36,0,7,15,12,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6153846153846154,14
3,3,1,2,3,2,3,1,0.12,1,3,2,1,2,2,3,44,0,1,6,5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.5,5
3,3,2,2,3,2,3,0,0.13,0,0,4,8,2,4,7,37,0,2,19,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,11
3,3,2,4,4,3,3,1,0.18,1,0,2,27,3,7,7,35,0,1,10,10,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.6363636363636364,31
4,4,1,1,2,3,3,0,0.19,0,1,1,8,4,7,6,33,0,6,14,10,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.7272727272727273,11
3,3,1,4,3,4,3,0,0.11,0,1,6,1,3,0,3,28,0,1,5,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.5,4
3,3,3,3,3,3,4,0,0.21,0,0,3,10,1,2,2,39,0,7,9,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,14
2,2,2,2,3,3,3,0,0.15,0,0,3,26,2,2,2,46,0,8,6,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.6666666666666666,29
3,3,1,1,4,2,3,0,0.17,0,1,5,2,2,0,2,40,1,4,7,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.6,5
2,4,2,1,3,2,3,0,0.18,0,2,2,13,3,0,0,42,0,5,10,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,16
2,3,2,4,3,3,3,0,0.14,0,1,6,2,2,1,7,35,0,2,15,7,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.875,5
1,3,1,2,4,3,3,0,0.13,0,3,3,2,3,3,8,38,0,5,13,11,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5,0.8333333333333334,5
4,3,2,1,3,2,3,0,0.17,1,1,3,9,4,0,7,34,0,4,11,7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.125,12
4,3,2,1,2,1,3,0,0.15,1,0,4,10,4,0,8,37,0,1,10,10,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.2727272727272727,13
3,3,2,4,4,3,3,0,0.18,0,1,6,20,3,2,2,39,0,2,7,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.3333333333333333,23
1,3,1,3,3,2,3,0,0.13,0,0,2,9,3,1,2,43,0,4,7,3,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.5,12
2,4,2,2,1,1,3,0,0.12,0,0,3,5,3,1,2,41,0,3,11,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.5,8
3,3,3,3,4,4,3,1,0.13,0,1,3,4,1,13,5,41,1,0,23,22,14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.6086956521739131,8
1,3,3,3,2,3,3,0,0.14,0,0,3,10,3,0,2,30,1,9,9,7,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.25,0.875,13
4,3,1,2,3,3,3,1,0.11,1,0,3,20,2,1,4,26,1,0,6,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.16666666666666666,24
4,3,2,2,4,4,4,0,0.22,1,1,2,21,2,3,7,46,1,4,13,9,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.7,25
3,3,2,4,4,3,3,0,0.17,0,1,3,1,3,0,3,40,1,4,12,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.5,4
2,4,2,3,3,3,4,0,0.21,0,2,5,8,2,4,8,34,0,1,10,10,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.7272727272727273,12
2,3,4,2,4,2,4,0,0.22,0,1,0,2,3,14,14,58,0,4,37,16,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5,0.5294117647058824,6
2,1,1,3,2,4,3,0,0.16,0,1,2,23,4,0,3,35,0,0,6,5,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.6666666666666666,26
3,2,3,2,3,3,3,1,0.12,0,1,4,4,3,14,10,47,1,8,28,22,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.75,0.4782608695652174,8
2,3,2,1,2,3,3,0,0.12,0,1,3,12,3,7,7,40,1,2,15,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,15
4,3,2,4,2,2,3,0,0.15,0,1,2,7,4,1,7,54,1,4,14,7,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.125,10
1,3,3,1,4,3,3,0,0.14,0,2,3,7,4,2,2,31,1,2,9,3,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25,0.5,10
3,3,1,1,3,3,4,0,0.25,0,1,3,1,3,1,2,28,1,1,3,3,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.5,5
2,1,2,4,1,2,4,1,0.2,0,2,4,2,4,0,3,38,1,2,20,4,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25,0.4,7
3,3,2,4,1,3,3,0,0.13,0,0,4,10,3,1,2,26,0,1,5,5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.5,13
1,3,4,3,2,3,3,1,0.14,0,0,3,15,4,2,2,58,0,2,23,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.6666666666666666,19
2,3,1,3,3,1,3,0,0.16,0,0,4,14,3,0,0,18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.0,17
